Date,Time,Lon,Lat,Temp (degrees),PMC 1.0 (ug/m3),PMC 2.5 (ug/m3),PMC 10.0 (ug/m3),Turbidity LDR voltage
20-07-29,10:25:40,-5.059769999999999,50.162155,16.0,1,1,1,1.35673828125
20-07-29,10:25:41,-5.059769999999999,50.162155,15.9375,1,1,1,1.35673828125
20-07-29,10:25:42,-5.059769999999999,50.162155,15.9375,0,1,1,1.35673828125
20-07-29,10:25:43,-5.059769999999999,50.162155,15.9375,1,1,1,1.35673828125
20-07-29,10:25:44,-5.059769999999999,50.162155,15.9375,1,1,1,1.35673828125
20-07-29,10:25:45,-5.059769999999999,50.162155,15.9375,1,1,1,1.3664062499999998
20-07-29,10:25:46,-5.059768333333333,50.16215666666667,15.9375,1,1,1,1.3212890625
20-07-29,10:25:47,-5.059769999999999,50.16215666666667,15.9375,1,1,1,1.3664062499999998
20-07-29,10:25:48,-5.059771666666666,50.16215333333334,15.9375,1,1,1,1.35673828125
20-07-29,10:25:50,-5.0597666666666665,50.16214833333333,15.9375,1,1,1,1.36962890625
20-07-29,10:25:51,-5.059768333333333,50.162145,15.9375,1,1,1,1.36962890625
20-07-29,10:25:52,-5.059768333333333,50.16214166666666,15.9375,1,1,1,1.353515625
20-07-29,10:25:53,-5.059768333333333,50.16214,15.9375,1,1,1,1.3728515625
20-07-29,10:25:54,-5.059768333333333,50.16213833333333,15.9375,1,1,1,1.3825195312499998
20-07-29,10:25:55,-5.059768333333333,50.16213833333333,15.9375,1,1,1,1.3825195312499998
20-07-29,10:25:56,-5.059769999999999,50.16213833333333,15.9375,0,0,0,1.3825195312499998
20-07-29,10:25:57,-5.059769999999999,50.16213833333333,15.9375,0,0,0,1.3825195312499998
20-07-29,10:25:58,-5.059769999999999,50.16213833333333,15.9375,0,1,1,1.3825195312499998
20-07-29,10:25:59,-5.059769999999999,50.16213666666667,15.9375,0,0,0,1.3825195312499998
20-07-29,10:26:00,-5.059769999999999,50.16213666666667,15.9375,0,0,1,1.3825195312499998
20-07-29,10:26:01,-5.059769999999999,50.16213666666667,15.9375,0,0,4,1.3825195312499998
20-07-29,10:26:05,-5.059773333333333,50.16213,15.9375,0,0,3,1.3728515625
20-07-29,10:26:06,-5.059773333333333,50.16213166666667,15.9375,0,0,3,1.3857421875
20-07-29,10:26:07,-5.059773333333333,50.16213166666667,15.9375,0,0,3,1.3857421875
20-07-29,10:26:08,-5.059775,50.16213,15.9375,0,0,3,1.37607421875
20-07-29,10:26:09,-5.059775,50.16212833333334,15.9375,0,0,3,1.3792968749999999
20-07-29,10:26:15,-5.0597666666666665,50.16211666666667,15.9375,0,0,3,1.3792968749999999
20-07-29,10:26:16,-5.0597666666666665,50.162115,15.875,0,0,0,1.3792968749999999
20-07-29,10:26:17,-5.0597666666666665,50.16211166666667,15.9375,0,0,0,1.3792968749999999
20-07-29,10:26:18,-5.0597650000000005,50.16211,15.875,0,0,0,1.3792968749999999
20-07-29,10:26:19,-5.059763333333334,50.16210833333334,15.875,0,0,0,1.3792968749999999
20-07-29,10:26:21,-5.059761666666667,50.16210333333333,15.875,0,0,2,1.3792968749999999
20-07-29,10:26:22,-5.05976,50.16210166666666,15.875,0,0,2,1.3792968749999999
20-07-29,10:26:23,-5.059758333333333,50.1621,15.875,0,0,2,1.3792968749999999
20-07-29,10:26:24,-5.059758333333333,50.1621,15.875,0,0,2,1.405078125
20-07-29,10:26:25,-5.059758333333333,50.16209833333333,15.875,0,0,2,1.3954101562499999
20-07-29,10:26:26,-5.059758333333333,50.16209833333333,15.875,0,0,2,1.4244140625
20-07-29,10:26:27,-5.059758333333333,50.1621,15.875,0,0,2,1.43408203125
20-07-29,10:26:28,-5.059758333333333,50.1621,15.875,0,0,2,1.42119140625
20-07-29,10:26:29,-5.059758333333333,50.1621,15.875,0,0,2,1.4501953125
20-07-29,10:26:30,-5.059758333333333,50.1621,15.875,0,0,2,1.4244140625
20-07-29,10:26:31,-5.059758333333333,50.1621,15.875,0,0,2,1.4373046875
20-07-29,10:26:32,-5.059758333333333,50.1621,15.875,0,0,2,1.4115234374999999
20-07-29,10:26:33,-5.059758333333333,50.1621,15.875,0,0,2,1.4147460937499998
20-07-29,10:26:34,-5.059758333333333,50.1621,15.875,0,0,2,1.4147460937499998
20-07-29,10:26:35,-5.059758333333333,50.1621,15.875,0,0,2,1.4147460937499998
20-07-29,10:26:37,-5.059758333333333,50.1621,15.875,2,2,2,1.4147460937499998
20-07-29,10:26:38,-5.059758333333333,50.1621,15.875,1,1,1,1.4147460937499998
20-07-29,10:26:39,-5.059758333333333,50.1621,15.875,1,1,1,1.4147460937499998
20-07-29,10:26:40,-5.059758333333333,50.1621,15.875,1,1,1,1.4147460937499998
20-07-29,10:26:41,-5.059758333333333,50.1621,15.875,1,1,1,1.4147460937499998
20-07-29,10:26:42,-5.059758333333333,50.1621,15.875,0,0,0,1.4147460937499998
20-07-29,10:26:43,-5.059758333333333,50.1621,15.875,0,0,0,1.4147460937499998
20-07-29,10:26:44,-5.059758333333333,50.1621,15.875,0,0,0,1.4147460937499998
20-07-29,10:26:45,-5.059758333333333,50.1621,15.875,0,0,0,1.3792968749999999
20-07-29,10:26:46,-5.059758333333333,50.1621,15.875,0,0,0,1.37607421875
20-07-29,10:26:47,-5.059758333333333,50.1621,15.875,0,0,0,1.3825195312499998
20-07-29,10:26:48,-5.059758333333333,50.1621,15.875,0,0,0,1.3631835937499999
