2020:07:29,09:47:06,26.6875,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,527.0,526.154418945,525.719604492,524.44732666,523.97869873,523.26550293,522.075683594,521.44354248,
2020:07:29,09:47:07,26.75,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,527.0,526.154418945,525.719604492,524.44732666,523.97869873,523.26550293,522.075683594,521.44354248,
2020:07:29,09:47:08,26.75,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,527.0,526.154418945,525.719604492,524.44732666,523.97869873,523.26550293,522.075683594,521.44354248,
2020:07:29,09:47:09,26.75,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,527.0,526.154418945,525.719604492,524.44732666,523.97869873,523.26550293,522.075683594,521.44354248,
2020:07:29,09:47:10,26.8125,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,527.0,526.154418945,525.719604492,524.44732666,523.97869873,523.26550293,522.075683594,521.44354248,
2020:07:29,09:47:11,26.8125,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,527.0,526.154418945,525.719604492,524.44732666,523.97869873,523.26550293,522.075683594,521.44354248,
2020:07:29,09:47:12,26.8125,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,527.0,526.154418945,525.719604492,524.44732666,523.97869873,523.26550293,522.075683594,521.44354248,
2020:07:29,09:47:13,26.875,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,527.0,526.154418945,525.719604492,524.44732666,523.97869873,523.26550293,522.075683594,521.44354248,
2020:07:29,09:47:14,26.875,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,525.0,524.13684082,523.917724609,523.675109863,523.922790527,523.293151855,522.135437012,521.501220703,
2020:07:29,09:47:15,26.9375,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,525.0,524.165771484,523.770507812,523.463684082,523.892883301,523.349121094,522.225524902,521.590270996,
2020:07:29,09:47:16,26.9375,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,521.0,520.380249023,519.542907715,518.469116211,522.965759277,523.014465332,522.116882324,521.545166016,
2020:07:29,09:47:17,27.0,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,523.0,520.571899414,519.839599609,519.43939209,522.305786133,522.723022461,522.018493652,521.500305176,
2020:07:29,09:47:18,27.0,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,524.0,523.926208496,523.76159668,523.336853027,522.154663086,522.603759766,521.990966797,521.502990723,
2020:07:29,09:47:19,27.0,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,520.0,522.895385742,523.523803711,524.169921875,522.67199707,522.771240234,522.118347168,521.614562988,
2020:07:29,09:47:20,27.0625,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,525.0,524.463745117,524.206359863,523.651489258,522.864685059,522.84197998,522.187316895,521.679260254,
2020:07:29,09:47:21,27.0625,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,524.0,523.521606445,523.385070801,523.352600098,522.967895508,522.891113281,522.247131348,521.737426758,
2020:07:29,09:47:22,27.0625,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,525.0,523.342102051,523.249389648,523.118103027,522.922729492,522.881408691,522.277587891,521.775146484,
2020:07:29,09:47:23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,525.0,523.342102051,523.249389648,523.118103027,522.922729492,522.881408691,522.277587891,521.775146484,
