11.125 none 7.0 none 863.0 none ;
11.062 none 7.0 none 861.0 none ;
11.125 none 7.0 none 864.0 none ;
11.062 none 7.0 none 865.0 none ;
11.125 none 7.0 none 865.0 none ;
11.125 none 6.0 none 862.0 none ;
11.0 none 6.0 none 866.0 none ;
11.187 none 5.0 none 863.0 none ;
10.937 none 5.0 none 866.0 none ;
11.0 none 5.0 none 864.0 none ;
11.125 none 5.0 none 864.0 none ;
11.25 none 5.0 none 864.0 none ;
11.187 none 5.0 none 865.0 none ;
11.187 none 5.0 none 866.0 none ;
11.187 none 5.0 none 867.0 none ;
11.312 none 4.0 none 871.0 none ;
11.25 none 4.0 none 872.0 none ;
11.187 none 4.0 none 874.0 none ;
11.312 none 4.0 none 874.0 none ;
11.437 none 4.0 none 873.0 none ;
11.5 none 4.0 none 872.0 none ;
11.437 rise-begin 4.0 none 871.0 none ;
11.375 none 4.0 none 871.0 none ;
11.562 none 4.0 none 872.0 none ;
11.625 none 4.0 none 871.0 none ;
11.687 none 4.0 none 871.0 none ;
11.812 none 4.0 none 870.0 none ;
11.875 none 4.0 none 871.0 none ;
12.0 none 4.0 none 870.0 none ;
11.875 none 4.0 none 870.0 none ;
11.937 none 4.0 none 866.0 none ;
12.187 none 4.0 none 870.0 none ;
12.125 none 4.0 none 868.0 none ;
12.375 none 3.0 none 868.0 none ;
12.5 none 3.0 none 866.0 none ;
12.562 none 4.0 none 866.0 none ;
12.625 none 4.0 none 867.0 none ;
12.75 none 4.0 none 873.0 none ;
12.812 none 4.0 none 869.0 none ;
12.75 none 3.0 none 875.0 none ;
12.75 none 3.0 none 865.0 none ;
12.75 none 3.0 none 866.0 none ;
13.062 none 3.0 none 877.0 none ;
13.125 none 3.0 none 850.0 none ;
13.25 none 3.0 none 991.0 fall-begin ;
13.25 none 3.0 none 939.0 fall-end ;
13.312 none 3.0 none 957.0 rise-begin ;
13.312 none 3.0 none 955.0 none ;
13.437 none 3.0 none 987.0 none ;
13.375 none 3.0 none 950.0 none ;
13.25 none 3.0 none 954.0 rise-end ;
13.25 none 3.0 none 988.0 none ;
13.312 none 3.0 none 959.0 rise-begin ;
