2020:07:29,11:09:19,29,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,749,749.560180664,749.686401367,748.833129883,751.973876953,750.145141602,727.690612793,699.867980957
2020:07:29,11:09:20,29,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,752,751.711425781,751.657409668,751.443908691,751.788696289,750.256958008,728.972351074,701.755249023
2020:07:29,11:09:21,29,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,753,752.693359375,752.659606934,752.548461914,751.824829102,750.432067871,730.224243164,703.597961426
2020:07:29,11:09:22,29,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,745,744.779418945,744.785461426,744.773620605,750.536621094,750.032226562,731.126708984,705.184509277
2020:07:29,11:09:23,29,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,753,752.60949707,752.463928223,751.20489502,750.079467773,749.874694824,732.076171875,706.778076172
2020:07:29,11:09:24,29,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,751,752.193603516,752.390563965,752.003540039,750.206665039,749.931274414,732.310241699,707.129150391
2020:07:29,11:09:25,29,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,751,752.193603516,752.390563965,752.003540039,750.206665039,749.931274414,732.310241699,707.129150391
2020:07:29,11:09:26,29,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,751,752.193603516,752.390563965,752.003540039,750.206665039,749.931274414,732.310241699,707.129150391
2020:07:29,11:09:27,29,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,751,752.193603516,752.390563965,752.003540039,750.206665039,749.931274414,732.310241699,707.129150391
2020:07:29,11:09:28,29,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,751,752.193603516,752.390563965,752.003540039,750.206665039,749.931274414,732.310241699,707.129150391
2020:07:29,11:09:30,28.9375,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,751,752.193603516,752.390563965,752.003540039,750.206665039,749.931274414,732.310241699,707.129150391
2020:07:29,11:09:31,28.9375,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,751,752.193603516,752.390563965,752.003540039,750.206665039,749.931274414,732.310241699,707.129150391
2020:07:29,11:09:32,28.875,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,751,752.193603516,752.390563965,752.003540039,750.206665039,749.931274414,732.310241699,707.129150391
2020:07:29,11:09:33,28.9375,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,751,752.193603516,752.390563965,752.003540039,750.206665039,749.931274414,N/A,N/A
2020:07:29,11:09:34,28.9375,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,751,752.193603516,752.390563965,752.003540039,750.206665039,749.931274414,732.310241699,707.129150391
2020:07:29,11:09:35,29,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,751,752.193603516,752.390563965,752.003540039,750.206665039,749.931274414,732.310241699,707.129150391
2020:07:29,11:09:36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
